시군명,학교구분명,공사립구분명,시설명,전화번호,소재지지번주소,소재지도로명주소,소재지우편번호,WGS84위도,WGS84경도
오산시,초등학교,공립,원동초등학교,031-372-4086,경기도 오산시 원동 805번지 원동초등학교,경기도 오산시 오산로 92,18146,37.1351683001,127.0696986295
오산시,초등학교,공립,필봉초등학교,031-372-5715,경기도 오산시 금암동 486번지 필봉초등학교,경기도 오산시 수청로 124,18108,37.1784990019,127.0525529369
오산시,초등학교,공립,화성초등학교,031-377-5013,경기도 오산시 수청동 47-1번지,경기도 오산시 내삼미로 18,18114,37.1646149784,127.0688576215
오산시,중학교,공립,대호중학교,031-378-8375,경기도 오산시 궐동 617번지,경기도 오산시 궐리사로29번길 19,18121,37.1618637985,127.0569777961
오산시,중학교,공립,매홀중학교,031-374-2014,경기도 오산시 수청동 634번지,경기도 오산시 내삼미로48번길 17,18114,37.1677778421,127.0685000789
오산시,중학교,공립,성호중학교,031-374-0147,경기도 오산시 원동 607-2번지,경기도 오산시 동부대로436번길 34,18150,37.1397567385,127.0810026383
오산시,중학교,공립,오산원일중학교,031-378-7311,경기도 오산시 원동 360-8번지,경기도 오산시 오산로132번길 29,18143,37.1394466334,127.0725611381
오산시,중학교,공립,운천중학교,031-377-7842,경기도 오산시 오산동 911-1번지 운천중학교,경기도 오산시 운암로 133,18134,37.1578877247,127.0780267544
오산시,고등학교,공립,매홀고등학교,031-370-4350,경기도 오산시 수청동 632번지,경기도 오산시 내삼미로80번길 9-10,18114,37.1690030111,127.0689515096
오산시,고등학교,공립,세교고등학교,031-8077-8204,경기도 오산시 금암동 487번지 세교고등학교,경기도 오산시 수청로 112,18108,37.1777237294,127.0534420157
오산시,고등학교,공립,오산정보고등학교,031-370-5601,경기도 오산시 청학동 41-6번지 오산정보고등학교,경기도 오산시 청학로5번길 10,18119,37.1506438581,127.0610334260
오산시,초등학교,공립,대호초등학교,031-378-3182,경기도 오산시 궐동 661번지,경기도 오산시 궐리사로46번길 3,18122,37.1589981448,127.0576962543
용인시,초등학교,공립,운학초등학교,031-332-7454,경기도 용인시 처인구 운학동 220-1번지 운학초등학교,경기도 용인시 처인구 동부로465번길 7,17141,37.2029751460,127.2461801869
용인시,초등학교,공립,원삼초등학교,031-332-8014,경기도 용인시 처인구 원삼면 독성리 295-1번지 원삼초등학교,경기도 용인시 처인구 원삼면 하사로 1,17168,37.1633112795,127.3153935707
용인시,초등학교,공립,장평초등학교,031-332-4224,경기도 용인시 처인구 백암면 장평리 658번지 장평초등학교,경기도 용인시 처인구 백암면 한택로 446,17182,37.1186823664,127.3776349350
용인시,초등학교,공립,제일초등학교,031-338-0268,경기도 용인시 처인구 양지면 제일리 488-1번지 제일초등학교,경기도 용인시 처인구 양지면 중부대로2517번길 42-7,17162,37.2424719028,127.3136125643
용인시,초등학교,공립,죽전초등학교,031-260-4707,경기도 용인시 수지구 죽전동 513-1번지 죽전초등학교,경기도 용인시 수지구 용구대로2772번길 15,16866,37.3334559242,127.1103261850
용인시,초등학교,공립,지석초등학교,031-281-0831,경기도 용인시 기흥구 상하동 435-8번지 지석초등학교,경기도 용인시 기흥구 어정로 62-25,16994,37.2696523626,127.1386916881
용인시,초등학교,공립,청덕초등학교,031-693-5008,경기도 용인시 기흥구 청덕동 507번지 청덕초등학교,경기도 용인시 기흥구 구성1로 61,16892,37.2942646548,127.1493822745
용인시,초등학교,공립,초당초등학교,031-693-8511,경기도 용인시 기흥구 중동 1010번지 초당초등학교,경기도 용인시 기흥구 동백중앙로 78,17012,37.2631284545,127.1608545130
용인시,초등학교,공립,포곡초등학교,031-332-5313,경기도 용인시 처인구 포곡읍 전대리 167-1번지 포곡초등학교,경기도 용인시 처인구 포곡읍 부곡로 24,17023,37.2820205509,127.2193717850
용인시,초등학교,공립,풍천초등학교,031-272-4720,경기도 용인시 수지구 풍덕천동 1172번지 풍천초등학교,경기도 용인시 수지구 진산로66번길 20,16925,37.3159522871,127.0959403443
용인시,초등학교,공립,함박초등학교,031-218-1400,경기도 용인시 처인구 역북동 737번지 함박초등학교,경기도 용인시 처인구 명지로40번길 46,17055,37.2334693999,127.1840177342
용인시,초등학교,공립,홍천초등학교,031-266-1854,경기도 용인시 수지구 신봉동 910번지 홍천초등학교,경기도 용인시 수지구 신봉2로14번길 49,16817,37.3265958835,127.0798529690
용인시,초등학교,공립,효자초등학교,031-276-3038,경기도 용인시 수지구 성복동 732번지,경기도 용인시 수지구 성복1로 106-1,16853,37.3170975379,127.0674450909
용인시,초등학교,공립,흥덕초등학교,031-214-9102,경기도 용인시 기흥구 영덕동 1011번지 흥덕초등학교,경기도 용인시 기흥구 흥덕1로62번길 26,16954,37.2721521199,127.0715557633
용인시,초등학교,사립,용인한얼초등학교,031-323-8400,경기도 용인시 기흥구 구갈동 205-1번지,경기도 용인시 기흥구 중부대로 514,17066,37.2741037826,127.1216069084
용인시,중학교,공립,고림중학교,031-334-9163,경기도 용인시 처인구 고림동 750번지 고림중학교,경기도 용인시 처인구 고림로74번길 30,17151,37.2403852467,127.2187117085
용인시,중학교,공립,구성중학교,031-289-0340,경기도 용인시 기흥구 마북동 543번지,경기도 용인시 기흥구 연원로42번길 48,16917,37.2997091504,127.1141580554
용인시,중학교,공립,나곡중학교,031-899-7903,경기도 용인시 기흥구 보라동 559번지 나곡중학교,경기도 용인시 기흥구 사은로126번길 83,17079,37.2511338216,127.1242985641
용인시,중학교,공립,대지중학교,031-8067-2160,경기도 용인시 수지구 죽전동 313-1번지,경기도 용인시 수지구 대지로51번길 22,16872,37.3307023271,127.1162121838
용인시,중학교,공립,모현중학교,031-330-3505,경기도 용인시 처인구 모현읍 일산리 540번지 모현중학교,경기도 용인시 처인구 모현읍 문현로189번길 5,17032,37.3434296032,127.2313410257
용인시,중학교,공립,보라중학교,031-800-5780,경기도 용인시 기흥구 보라동 614번지 보라중학교,경기도 용인시 기흥구 한보라1로 63,17081,37.2495725077,127.1081105258
용인시,중학교,공립,상하중학교,031-548-6300,경기도 용인시 기흥구 상하동 672번지,경기도 용인시 기흥구 중부대로746번길 16-29,17077,37.2614924874,127.1356558635
용인시,중학교,공립,서원중학교,070-8611-2872,경기도 용인시 수지구 상현동 834번지 서원중학교,경기도 용인시 수지구 상현로42번길 26-8,16939,37.3016280633,127.0806396112
용인시,중학교,공립,서천중학교,031-273-6407,경기도 용인시 기흥구 서천동 797번지,경기도 용인시 기흥구 서천동로 7,17106,37.2402173009,127.0754148922
용인시,중학교,공립,성서중학교,031-800-8150,경기도 용인시 수지구 성복동 480번지,경기도 용인시 수지구 성복1로 137,16855,37.3153690886,127.0646120611
용인시,중학교,공립,소현중학교,031-270-6470,경기도 용인시 기흥구 보정동 1170번지 소현중학교,경기도 용인시 기흥구 만현로133번길 96,16930,37.3013754350,127.0937680967
용인시,중학교,공립,수지중학교,031-261-0236,경기도 용인시 수지구 풍덕천동 663번지,경기도 용인시 수지구 수풍로 102,16830,37.3325413658,127.0942682526
용인시,중학교,공립,신봉중학교,031-801-9010,경기도 용인시 수지구 신봉동 981번지,경기도 용인시 수지구 신봉3로 43,16808,37.3272627651,127.0642156048
용인시,중학교,공립,어정중학교,031-547-6411,경기도 용인시 기흥구 중동 1103번지 어정중학교,경기도 용인시 기흥구 동백죽전대로527번길 83,16989,37.2804299637,127.1452397706
용인시,중학교,공립,영문중학교,031-320-4619,경기도 용인시 처인구 포곡읍 영문리 554번지,경기도 용인시 처인구 포곡읍 영문로 70,17040,37.2716601410,127.2084847382
용인시,초등학교,공립,신월초등학교,031-265-7014,경기도 용인시 수지구 풍덕천동 1097번지 신월초등학교,경기도 용인시 수지구 풍덕천로 86,16841,37.3206219349,127.0928887150
용인시,초등학교,공립,신일초등학교,031-896-4812,경기도 용인시 수지구 신봉동 920번지 신일초등학교,경기도 용인시 수지구 신봉2로48번길 28,16817,37.3290120032,127.0776890739
용인시,중학교,공립,용인백현중학교,031-693-8013,경기도 용인시 기흥구 동백동 591번지 용인백현중학교,경기도 용인시 기흥구 동백7로107번길 20,17003,37.2809099353,127.1644097542
용인시,중학교,공립,용인신릉중학교,031-286-1264,경기도 용인시 기흥구 신갈동 689번지 용인신릉중학교,경기도 용인시 기흥구 새천년로 57,16958,37.2899041599,127.1161058621
용인시,중학교,공립,용인신촌중학교,031-276-4163,경기도 용인시 기흥구 보정동 1268번지,경기도 용인시 기흥구 보정로 71,16902,37.3159282261,127.1134373992
용인시,중학교,공립,용인한빛중학교,031-896-7250,경기도 용인시 수지구 동천동 925번지 용인한빛중학교,경기도 용인시 수지구 동천로 177,16822,37.3370623651,127.0848513178
용인시,중학교,공립,원삼중학교,031-332-8006,경기도 용인시 처인구 원삼면 고당리 95-1번지 원삼중학교,경기도 용인시 처인구 원삼면 고당로16번길 29,17168,37.1677245373,127.3091967403
용인시,중학교,공립,정평중학교,031-265-9813,경기도 용인시 수지구 풍덕천동 1117번지,경기도 용인시 수지구 정평로 21,16843,37.3177603301,127.0879665960
용인시,중학교,공립,죽전중학교,031-265-5143,경기도 용인시 수지구 죽전동 873-4번지,경기도 용인시 수지구 용구대로2771번길 15,16867,37.3325124137,127.1074700799
용인시,중학교,공립,초당중학교,031-693-6930,경기도 용인시 기흥구 중동 1048번지 초당중학교,경기도 용인시 기흥구 동백중앙로 119,17013,37.2652960567,127.1569583744
용인시,중학교,공립,현암중학교,031-896-4103,경기도 용인시 수지구 죽전동 1238번지 현암중학교,경기도 용인시 수지구 대지로 128,16881,37.3295613942,127.1219649023
용인시,중학교,공립,흥덕중학교,031-206-1328,경기도 용인시 기흥구 영덕동 959번지 흥덕중학교,경기도 용인시 기흥구 흥덕중앙로105번길 10,16951,37.2765442623,127.0794975539
용인시,중학교,사립,문정중학교,031-262-1006,경기도 용인시 수지구 풍덕천동 105번지,경기도 용인시 수지구 포은대로 455,16835,37.3231491097,127.0988600352
용인시,중학교,사립,태성중학교,031-323-5310,경기도 용인시 처인구 남동 28번지 태성중학교,경기도 용인시 처인구 백옥대로 1059-2,17063,37.2291667518,127.2089552679
용인시,중학교,사립,헌산중학교,031-334-4115,경기도 용인시 처인구 원삼면 사암리 883-1번지 헌산중학교,경기도 용인시 처인구 원삼면 내동로 50-13,17167,37.1733353234,127.2960115318
용인시,고등학교,공립,구성고등학교,031-284-1378,경기도 용인시 기흥구 마북동 545-8번지 구성고등학교,경기도 용인시 기흥구 연원로42번길 47,16917,37.2988786828,127.1157696742
용인시,고등학교,공립,대지고등학교,031-210-2810,경기도 용인시 수지구 죽전동 1333번지 대지고등학교,경기도 용인시 수지구 동백죽전대로 1066,16889,37.3249567385,127.1224089371
용인시,고등학교,공립,보라고등학교,031-800-5878,경기도 용인시 기흥구 보라동 605번지 보라고등학교,경기도 용인시 기흥구 한보라1로43번길 7,17081,37.2511833881,127.1102994373
용인시,고등학교,공립,상현고등학교,031-547-7341,경기도 용인시 수지구 상현동 519-3번지,경기도 용인시 수지구 법조로 222,16942,37.2989833140,127.0738584295
용인시,고등학교,공립,서원고등학교,031-276-7022,경기도 용인시 수지구 상현동 836번지,경기도 용인시 수지구 상현로42번길 26-7,16939,37.3021500004,127.0816327098
용인시,고등학교,공립,서천고등학교,031-546-7200,경기도 용인시 기흥구 농서동 401번지,경기도 용인시 기흥구 서천서로 126,17110,37.2338235501,127.0693010121
