시군명,시설구분명,공사립구분명,시설명,전화번호,소재지지번주소,소재지도로명주소,소재지우편번호,WGS84위도,WGS84경도
안양시,어린이집,가정,목련어린이집,031-342-1164,경기도 안양시 동안구 호계동 1052-3번지 목련마을우성3단지아파트 307동 106호,"경기도 안양시 동안구 평촌대로211번길 21 307동 106호(호계동, 목련마을우성3단지아파트)",14075,37.3894752500,126.9555451492
안양시,어린이집,가정,우리별어린이집,031-383-9828,경기도 안양시 동안구 호계동 1052번지 목련마을대우선경2단지아파트 202동 103호,"경기도 안양시 동안구 동안로 102 202동 103호(호계동, 목련마을대우선경2단지아파트)",14075,37.3886002973,126.9531743697
안양시,어린이집,가정,조은아이어린이집,070-7567-1227,경기도 안양시 동안구 호계동 1053-2번지 목련아파트 102동 102호,"경기도 안양시 동안구 동안로 101 102동 102호 (호계동, 목련아파트)",14074,37.3875450800,126.9507698942
안양시,어린이집,가정,드림어린이집,031-386-1716,경기도 안양시 동안구 평촌동 899번지 향촌롯데3단지아파트 306동 104호,"경기도 안양시 동안구 평촌대로180번길 28 306동 104호(평촌동, 향촌롯데3단지아파트)",14071,37.3877469302,126.9597807054
안양시,어린이집,가정,리베어린이집,031-317-2558,경기도 안양시 동안구 평촌동 896-2번지 초원마을세경8단지아파트 804동 107호,"경기도 안양시 동안구 관평로138번길 13 804동 107호(평촌동, 초원마을세경8단지아파트)",14068,37.3908656111,126.9631666356
안양시,어린이집,가정,사랑누리어린이집,031-381-2137,경기도 안양시 동안구 평촌동 896-2번지 초원세경아파트 801동 106호,경기도 안양시 동안구 관평로138번길 13 801동 106호,14068,37.3905229631,126.9623876453
안양시,어린이집,가정,사임당어린이집,031-381-2231,경기도 안양시 동안구 평촌동 898번지 초원마을성원1단지아파트 102동 103호,"경기도 안양시 동안구 관평로138번길 12 102동 103호(평촌동, 초원마을성원1단지아파트)",14070,37.3894240823,126.9634271161
안양시,어린이집,가정,아름 어린이집,031-381-8228,경기도 안양시 동안구 평촌동 896-2번지 초원세경아파트 803동 106호,경기도 안양시 동안구 관평로138번길 13 803동 106호,14068,37.3904240402,126.9629410222
안양시,어린이집,가정,아침해어린이집,031-346-4865,경기도 안양시 동안구 평촌동 898-2번지 초원마을대림2단지아파트 205동 103호,"경기도 안양시 동안구 관평로 122 205동 103호(평촌동, 초원마을대림2단지아파트)",14070,37.3875593810,126.9646137419
안양시,어린이집,가정,예솔어린이집,031-387-0190,경기도 안양시 동안구 평촌동 896-6번지 초원마을부영7단지아파트 705동 106호,"경기도 안양시 동안구 관평로138번길 63 705동 106호(평촌동, 초원마을부영7단지아파트)",14068,37.3923976015,126.9639901883
안양시,어린이집,가정,초원부영어린이집,031-344-6699,경기도 안양시 동안구 평촌동 896-6번지 초원부영아파트 710동 102호,"경기도 안양시 동안구 관평로138번길 63 710동102호(평촌동, 초원부영아파트)",14068,37.3912355601,126.9647925521
안양시,어린이집,가정,키즈드림 어린이집,031-386-1715,경기도 안양시 동안구 평촌동 899-2번지 향촌현대4차아파트 203동 102호,경기도 안양시 동안구 귀인로 193 203동 102호(향촌현대4차아파트),14071,37.3865033539,126.9592845812
안양시,어린이집,가정,푸르미어린이집,031-466-1915,경기도 안양시 동안구 평촌동 898-2번지 초원마을대림2단지아파트 212동 102호,"경기도 안양시 동안구 관평로 122 212동 102호(평촌동, 초원마을대림2단지아파트)",14070,37.3874154797,126.9654268297
안양시,어린이집,가정,현대한사랑어린이집,031-386-1396,경기도 안양시 동안구 평촌동 899-7번지 향촌현대아파트 110동 103호,"경기도 안양시 동안구 귀인로 213 110동 103호 (평촌동, 향촌현대아파트)",14071,37.3862068237,126.9615205070
안양시,어린이집,민간,늘푸른어린이집,031-424-5677,경기도 안양시 동안구 평촌동 75-2번지 인덕원푸른마을대우아파트 75동 2호,"경기도 안양시 동안구 학의로 390 75동 2호(평촌동, 인덕원푸른마을대우아파트)",14061,37.3947802234,126.9788618037
안양시,어린이집,민간,별두리어린이집,031-425-0391,경기도 안양시 동안구 평촌동 59-1번지 2층 별두리어린이집,경기도 안양시 동안구 흥안대로434번길 19-33 2층 별두리어린이집,14062,37.3939417690,126.9764454018
안양시,어린이집,민간,이편한세상어린이집,031-421-8222,경기도 안양시 동안구 평촌동 101번지 인덕원대림2차아파트 관리동1층,경기도 안양시 동안구 흥안대로414번길 39 인덕원대림2차아파트 관리동1층,14063,37.3915001133,126.9768076189
안양시,어린이집,민간,제니스키즈어린이집,031-426-5188,경기도 안양시 동안구 평촌동 45-4번지,경기도 안양시 동안구 평의길 55 (평촌동),14063,37.3918608389,126.9783094013
안양시,어린이집,민간,키즈웰어린이집,031-425-2929,경기도 안양시 동안구 평촌동 34번지 평촌삼성래미안아파트 단지내,경기도 안양시 동안구 흥안대로456번길 62 평촌삼성래미안아파트 단지내,14062,37.3929692059,126.9789188453
안양시,어린이집,민간,평촌다하어린이집,031-425-2088,경기도 안양시 동안구 평촌동 92-2번지,경기도 안양시 동안구 흥안대로 450-14,14062,37.3937524577,126.9760050484
안양시,어린이집,가정,늘푸른동산어린이집,031-424-5679,경기도 안양시 동안구 평촌동 75-1번지 대우아파트 108동 103호 (전용),경기도 안양시 동안구 흥안대로456번길 17 대우아파트 108-103호 (전용) (평촌동),14061,37.3956087659,126.9770320573
안양시,어린이집,가정,샬롬어린이집,031-424-0367,경기도 안양시 동안구 평촌동 75-2번지 인덕원푸른마을대우아파트 111동 101호,"경기도 안양시 동안구 학의로 390 111동 101호(평촌동, 인덕원푸른마을대우아파트)",14061,37.3945278645,126.9784892174
안양시,어린이집,가정,아이누리어린이집,031-422-6236,경기도 안양시 동안구 평촌동 75-2번지 인덕원푸른마을대우아파트 102동 101호,"경기도 안양시 동안구 학의로 390 102동 101호(평촌동, 인덕원푸른마을대우아파트)",14061,37.3957262300,126.9786017601
안양시,어린이집,민간,에버그린어린이집,031-469-4609,경기도 안양시 동안구 비산동 1154번지,경기도 안양시 동안구 임곡로 78,13916,37.4060793130,126.9340861287
안양시,어린이집,민간,큰나래어린이집,031-468-3285,경기도 안양시 동안구 비산동 425번지 삼성래미안 131동 1층,"경기도 안양시 동안구 관악대로 133 131동 1층(비산동, 삼성래미안)",13922,37.4009292637,126.9407994109
안양시,어린이집,민간,휴먼시아 어린이집,031-466-5004,경기도 안양시 동안구 비산동 1162번지 임곡휴먼시아 아파트 관리소내,경기도 안양시 동안구 임곡로 16 임곡휴먼시아 아파트 관리소내,13924,37.4018339195,126.9313116787
안양시,어린이집,가정,금빛어린이집,031-344-1728,경기도 안양시 동안구 비산동 425번지 삼성래미안 133동 101호,"경기도 안양시 동안구 관악대로 133 133동 101호(비산동, 삼성래미안)",13922,37.3994320991,126.9380224031
안양시,어린이집,가정,숲속몬테소리어린이집,031-442-2883,경기도 안양시 동안구 비산동 425번지 삼성래미안 123동 105호,"경기도 안양시 동안구 관악대로 133 123동 105호(비산동, 삼성래미안)",13922,37.4016040691,126.9390144027
안양시,어린이집,가정,아이좋은빅스맘어린이집,031-444-4405,경기도 안양시 동안구 비산동 1162번지 임곡휴먼시아 206동 101호,"경기도 안양시 동안구 임곡로 16 206동 101호((비산동,임곡휴먼시아)",13924,37.4018339195,126.9313116787
안양시,어린이집,가정,야호어린이집,031-466-3433,경기도 안양시 동안구 비산동 1151번지 그린빌주공아파트 116동 101호,"경기도 안양시 동안구 임곡로80번길 33 116동 101호(비산동, 그린빌주공아파트)",13916,37.4073408865,126.9343673466
안양시,어린이집,가정,우성삐아제어린이집,031-441-2270,경기도 안양시 동안구 비산동 1155번지 임곡주공그린아파트 114동 105호,경기도 안양시 동안구 임곡로 43 임곡주공그린아파트 114동 105호,13916,37.4071960389,126.9331928156
안양시,어린이집,가정,창의나라어린이집,031-442-1445,경기도 안양시 동안구 비산동 425번지 삼성래미안 143동 103호,"경기도 안양시 동안구 관악대로 133 143동 103호(비산동, 삼성래미안)",13922,37.3992076554,126.9395133566
안양시,어린이집,가정,큐피트어린이집,031-446-6464,경기도 안양시 동안구 비산동 425번지 삼성래미안 116동 101호,"경기도 안양시 동안구 관악대로 133 116동 101호(비산동, 삼성래미안)",13922,37.4006673186,126.9395685967
안양시,어린이집,가정,해리어린이집,031-466-1133,경기도 안양시 동안구 비산동 1151번지 임곡그린빌주공아파트 118동 102호,"경기도 안양시 동안구 임곡로80번길 33 118동 102호(비산동,임곡그린빌주공아파트)",13916,37.4079992126,126.9353945880
안양시,어린이집,민간,비산키즈숲어린이집,031-441-7702,경기도 안양시 동안구 비산동 576-1번지,경기도 안양시 동안구 덕천로 182 (비산동),14039,37.3947749110,126.9399236357
안양시,어린이집,가정,나무내음어린이집,031-384-1919,경기도 안양시 동안구 비산동 1165번지 비산이편한세상 104동 102호,"경기도 안양시 동안구 관악대로 171 104동 102호(비산동,비산이편한세상)",13926,37.3998304465,126.9415908785
안양시,어린이집,가정,슬기샘어린이집,031-466-6040,경기도 안양시 동안구 비산동 576-7번지 힐스테이트아파트 105동 102호,"경기도 안양시 동안구 안양천동로 162 105동 102호 (비산동, 힐스테이트아파트)",14039,37.3941081644,126.9399241934
안양시,어린이집,가정,아이캐슬어린이집,031-386-6008,경기도 안양시 동안구 비산동 408번지 롯데캐슬 116동 102호,"경기도 안양시 동안구 관악대로106번길 72 116동 102호(롯데캐슬, 비산2동)",13954,37.3978654964,126.9401582125
안양시,어린이집,가정,코코가베어린이집,070-8866-7529,경기도 안양시 동안구 비산동 410번지 롯데낙천대아파트 102동 101호 시설전용,경기도 안양시 동안구 관악대로106번길 29 롯데낙천대아파트 102-101호 시설전용 (비산동),13954,37.3983228094,126.9361373439
안양시,어린이집,가정,화인키즈어린이집,031-447-1700,경기도 안양시 동안구 비산동 576-7번지 비산힐스테이트아파트 104동 102호,"경기도 안양시 동안구 안양천동로 162 104동 102호(비산동, 비산힐스테이트아파트)",14039,37.3936129505,126.9405682971
안양시,어린이집,민간,비산동그라미어린이집,031-388-4697,경기도 안양시 동안구 비산동 1043-7번지,경기도 안양시 동안구 평촌대로396번길 17,13934,37.4060519222,126.9510394446
안양시,어린이집,민간,세영어린이집,031-388-9720,경기도 안양시 동안구 비산동 1046-10번지,경기도 안양시 동안구 관악대로275번길 51 (비산동),13935,37.4048544422,126.9530393936
안양시,어린이집,민간,즐거운빅스맘어린이집,031-382-2004,경기도 안양시 동안구 비산동 1058-5번지 A동,"경기도 안양시 동안구 관악대로276번길 16 (비산동, A동)",13944,37.4014128341,126.9536176657
안양시,어린이집,가정,기린어린이집,031-388-5044,경기도 안양시 동안구 비산동 1019-9번지 동서빌라 102호,"경기도 안양시 동안구 평촌대로401번길 14-15 102호 (비산동, 동서빌라)",13918,37.4071321857,126.9489265676
안양시,어린이집,가정,누리봄어린이집,031-342-8101,경기도 안양시 동안구 비산동 361번지 뉴타운아파트 18동 109호 시설전용,"경기도 안양시 동안구 동안로 268 18동 109호 시설전용 (비산동,뉴타운아파트)",13919,37.4006344142,126.9457237732
안양시,어린이집,가정,도담도담어린이집,031-347-3500,경기도 안양시 동안구 비산동 354-10번지 삼호뉴타운아파트 16동 109호,경기도 안양시 동안구 동안로 283 삼호뉴타운아파트 16동 109호,13920,37.4033458014,126.9444002854
안양시,어린이집,가정,베이비예영어린이집,031-345-9696,경기도 안양시 동안구 비산동 354-10번지 뉴타운아파트 13동 107호,"경기도 안양시 동안구 동안로 283 13동 107호(비산동, 뉴타운아파트)",13920,37.4017054716,126.9434076872
